"stateroute","scale","focal_rte","trend_tmax","trend_tmin","cwm_all","cwm_core"
72010,24,72010,0.046177894213857,0.0590719007654689,6.96267786828934,7.41559778851233
72010,25,72010,0.046177894213857,0.0590719007654689,6.96233940896914,7.3788839347568
72016,1,72016,0.055339671755959,0.066237829609871,7.20756768817564,8.02240935197258
72016,2,72016,0.0582244623067872,0.0643593531553725,7.12960673724625,7.81445555537448
72016,3,72016,0.057072229568859,0.0580577688960068,6.93124097128764,7.52845254178122
72016,4,72016,0.0529009534563896,0.0632817448715322,7.10840123388936,7.81229155773969
72016,5,72016,0.0492103633529587,0.0616093740419476,7.1309186609957,7.85273694126492
72016,6,72016,0.0504982866698854,0.0620017749648882,7.12761894024074,7.78090517242795
72016,7,72016,0.0504982866698854,0.0620017749648882,7.12877175255174,7.70511097356001
72016,8,72016,0.0521576063903639,0.0590669289883755,6.96933129680627,7.51121226118216
72016,9,72016,0.0499715695231343,0.0591918026823491,7.06687087016175,7.54788133260856
72016,10,72016,0.0466975261247624,0.0589475416851078,7.10504779851053,7.59035727773088
72016,11,72016,0.0466975261247624,0.0589475416851078,7.08237836304922,7.59151041913575
72016,12,72016,0.0466975261247624,0.0589475416851078,7.14451350864041,7.67008629979158
72016,13,72016,0.0465235465438624,0.0606561417536924,7.08269820394367,7.5634134355563
72016,14,72016,0.0477419334762285,0.0618694456948622,7.03914793606195,7.5144593210157
72016,15,72016,0.0479462169721562,0.0617232402562022,7.01783347122804,7.50418078268302
72016,16,72016,0.0481678215841634,0.0620174127564478,7.01178835667315,7.45065131683124
72016,17,72016,0.0479220188182311,0.0627058113052747,6.9881675531748,7.4261081241084
72016,18,72016,0.0482383464712441,0.0612626683689908,6.99113932181279,7.42515457952049
72016,19,72016,0.0475892506518171,0.0623917828389161,6.9799855873072,7.42811580972067
72016,20,72016,0.047241115285909,0.0616084722697003,6.99208701255378,7.44054664817019
72016,21,72016,0.0473039949733729,0.0613568549756957,7.00748291162034,7.42779909796413
72016,22,72016,0.0473039949733729,0.0613568549756957,6.97804473590488,7.40571452880159
72016,23,72016,0.0466117185710016,0.0595554940354062,6.95499034571717,7.3945423856128
72016,24,72016,0.046177894213857,0.0590719007654689,6.96267786828934,7.41559778851233
72016,25,72016,0.046177894213857,0.0590719007654689,6.96233940896914,7.3788839347568
72021,1,72021,0.041670949431383,0.0490755031622474,9.40158113778006,10.4220848340198
72021,2,72021,0.0379108463798477,0.0381032501362203,8.29675679262466,9.18080409517203
72021,3,72021,0.0428295421243775,0.0390883891778184,7.84905386618923,8.62169913545047
72021,4,72021,0.0428295421243775,0.0390883891778184,7.49298151997401,8.1273243118386
72021,5,72021,0.0416059644503114,0.0417871990425288,7.50339933116365,8.10849127206093
72021,6,72021,0.0429593614923012,0.0448456314295469,7.50137493039918,8.09883137331129
72021,7,72021,0.0417663808724796,0.0464218008264085,7.48628988728944,8.10267069538695
72021,8,72021,0.0406471068861831,0.0489137057568053,7.48724859549827,8.03998994157753
72021,9,72021,0.0400723637831028,0.0515796681251948,7.59368370470284,8.14495235059337
72021,10,72021,0.0394474348004511,0.0519508039694631,7.54850511254001,8.08584127140129
72021,11,72021,0.0392775346947492,0.0509235903811105,7.55730749414263,8.08828633219142
72021,12,72021,0.038790001926709,0.0512310914767282,7.62655230836261,8.17179555393535
72021,13,72021,0.0407336288255863,0.0504166549477756,7.53291246688593,8.06770394564835
72021,14,72021,0.0415100479104064,0.0515805647794385,7.5009048836919,8.00434913225575
72021,15,72021,0.0415100479104064,0.0515805647794385,7.48814713141912,7.98443279548666
72021,16,72021,0.0416943820402041,0.050760300157227,7.36020180468163,7.84960817710662
72021,17,72021,0.042260978932681,0.0513839455088081,7.32516150725235,7.83462668739307
72021,18,72021,0.042260978932681,0.0513839455088081,7.28597229464961,7.80125804595399
72021,19,72021,0.0411372780687497,0.05347890080714,7.33253422812136,7.8620459320354
72021,20,72021,0.0409440742623763,0.0549994654589432,7.30926297567462,7.84542646525983
72021,21,72021,0.0413987264803289,0.0545030228535603,7.28445254506261,7.82551070247834
72021,22,72021,0.0413987264803289,0.0545030228535603,7.2463453113172,7.78765237863872
72021,23,72021,0.0415860424716668,0.0556362080913177,7.2240871333442,7.7396155702493
72021,24,72021,0.0417584506444442,0.0553641525134691,7.21653597440358,7.73917991823048
72021,25,72021,0.0418997902738095,0.0561399067956862,7.19687238530398,7.70733515938056
72022,1,72022,0.0483729496602594,0.05707936097762,8.85574340375831,9.57599232034944
72022,2,72022,0.043154090544186,0.0534814948071399,8.21597162012098,8.8723121563277
72022,3,72022,0.0463250382339366,0.0493405522917648,7.89266147198621,8.50698099620727
72022,4,72022,0.0463250382339366,0.0493405522917648,7.67036792702143,8.24276050358981
72022,5,72022,0.0441808871113099,0.0474250812403079,7.71461043136363,8.30315980699999
72022,6,72022,0.0436788995753248,0.0477551656246958,7.67329701088035,8.29010762873499
72022,7,72022,0.0420908735341558,0.0443178042056119,7.54035110054373,8.15658085541957
72022,8,72022,0.0411923884254727,0.0457442104349124,7.51711749104998,8.15517778441836
72022,9,72022,0.0403493402396932,0.0468911704709995,7.4786877235196,8.09961044385999
72022,10,72022,0.0396362427651052,0.0487771665674648,7.47638979360774,8.00898242286179
72022,11,72022,0.0392775346947492,0.0509235903811105,7.55730749414263,8.08828633219142
72022,12,72022,0.0392775346947492,0.0509235903811105,7.49576988684354,8.02654492902941
72022,13,72022,0.0401730146484551,0.0504817638521048,7.45950796340231,7.99817118445272
72022,14,72022,0.0405717409540639,0.0526110787286755,7.39594737583875,7.90794298303872
72022,15,72022,0.0409150074904603,0.0524252339444966,7.378378707589,7.90264952032184
72022,16,72022,0.0424291872920872,0.051641849600554,7.32822389378608,7.84507478283537
72022,17,72022,0.0424291872920872,0.051641849600554,7.28957609902033,7.80559572301873
72022,18,72022,0.0418615530890349,0.0518194664560438,7.35466993204734,7.8878624136054
72022,19,72022,0.0420750843993953,0.0503254325810998,7.31275608208141,7.85018027353943
72022,20,72022,0.0425899074893278,0.05122084729747,7.29417980135164,7.79938501317804
72022,21,72022,0.0424675306909751,0.0527615598252834,7.26971702318258,7.79612949458652
72022,22,72022,0.0415103851340705,0.0544532266914326,7.29945513213589,7.85091906767948
72022,23,72022,0.0415103851340705,0.0544532266914326,7.29577209719639,7.83946931858817
72022,24,72022,0.0422018494651646,0.0550424568373544,7.24533027062422,7.748456944779
72022,25,72022,0.0430458472430093,0.0559453153263643,7.21841254502039,7.71979070486425
72023,1,72023,0.0344480029392375,0.0549198907236095,8.70173242169966,9.5854160241259
72023,2,72023,0.0435574682763375,0.0479892789923123,7.8683439353111,8.54965876409821
72023,3,72023,0.0429286286613526,0.048351353715624,7.98543460505142,8.68314000221524
72023,4,72023,0.0477248526743233,0.0466279785690428,7.62286631670991,8.23076962931985
72023,5,72023,0.0478544720715104,0.0487182550507584,7.63316481658448,8.24672406552238
72023,6,72023,0.0491020053522514,0.0516381841439438,7.30826601043989,7.93391622693025
72023,7,72023,0.0478570224617846,0.0555403968088245,7.27243246508692,7.91823529003999
72023,8,72023,0.0474946109435316,0.0581020400040904,7.15685465664115,7.72563534990227
72023,9,72023,0.0464324576640404,0.0571888831854872,7.17671037546802,7.71089929770743
72023,10,72023,0.0452042862304676,0.0541830945779576,7.12188010545028,7.66550424987608
72023,11,72023,0.0452042862304676,0.0541830945779576,7.12141520923609,7.60460345859095
72023,12,72023,0.0466501922874813,0.0549374384073136,7.05922553264184,7.55268324771112
72023,13,72023,0.0466501922874813,0.0549374384073136,7.07636262305189,7.56871654381883
72023,14,72023,0.0469982660075453,0.0558216087699869,7.06084790893381,7.52634114475541
72023,15,72023,0.0462867404487669,0.0547336902558292,7.10302795665471,7.56418785619468
72023,16,72023,0.0465657829472377,0.0551180681254804,7.07823954890766,7.54097319013342
72023,17,72023,0.0472572576343896,0.055707782222421,7.04876489619415,7.50458223497036
72023,18,72023,0.0465412713930759,0.0556199613216896,7.06236284154009,7.52303925941462
72023,19,72023,0.047025182728366,0.0550219989131945,7.01478885766416,7.47630318501539
72023,20,72023,0.0462968211460295,0.0549822268865116,7.08678014043337,7.56471334298558
72023,21,72023,0.047014135969917,0.0559832931086195,7.05737631455484,7.53457443848143
72023,22,72023,0.0465560698394415,0.0571505534475783,7.05501561913226,7.53957807043705
72023,23,72023,0.0464689514119014,0.0578412410186472,7.03150674513617,7.49604852797654
72023,24,72023,0.0458990655735612,0.0581150543968534,7.05698729124891,7.51528947193457
72023,25,72023,0.0454708088991255,0.0586422870189001,7.09944191070385,7.56538516148409
72029,1,72029,0.0358014777733725,0.054302647810716,8.69608316613954,9.56055937368498
72029,2,72029,0.0348664703708883,0.0590838915749508,8.35049823175445,8.96482226290541
72029,3,72029,0.0348664703708883,0.0590838915749508,7.94965585371434,8.46714684873394
72029,4,72029,0.0352607009344395,0.0628030626179412,8.085816853773,8.61584763852341
72029,5,72029,0.0349832115329073,0.0538850462410043,7.82863270792159,8.36168729251307
72029,6,72029,0.0355736155119485,0.0530847627201352,7.77808892663051,8.30752420922152
72029,7,72029,0.0365898378318543,0.0524165527938206,7.74337055581407,8.30176072612253
72029,8,72029,0.0388865658006527,0.0507939977177056,7.61744367643273,8.1879016843878
72029,9,72029,0.0400723637831028,0.0515796681251948,7.59368370470284,8.14495235059337
72029,10,72029,0.0398141493342503,0.0504795570097216,7.59804629047887,8.14241625472462
72029,11,72029,0.0398141493342503,0.0504795570097216,7.52889021965624,8.07206838743314
72029,12,72029,0.0382609109118034,0.0539219243369616,7.59020247679097,8.15039286755491
72029,13,72029,0.0388766650041131,0.0535831218094514,7.55756483725815,8.13296764324678
72029,14,72029,0.0397309274358972,0.0529564865388344,7.5159659973425,8.09413399064053
72029,15,72029,0.0392835233443905,0.0530603031460705,7.56734092742508,8.16804864003295
72029,16,72029,0.0389381290297363,0.0531931308301803,7.54234747378986,8.13566687821911
72029,17,72029,0.0389381290297363,0.0531931308301803,7.47864567662284,8.0855594491613
72029,18,72029,0.0397307255563039,0.0540167542921279,7.45458156821683,8.02189729935669
72029,19,72029,0.0387704161782231,0.0555458287057144,7.42375524937836,8.00501738421522
72029,20,72029,0.0390833755634787,0.0546370658447005,7.34085630347082,7.88167806117522
72029,21,72029,0.0403628282940213,0.0539048873605114,7.28332018870753,7.81906125617326
72029,22,72029,0.0403628282940213,0.0539048873605114,7.24664985062886,7.77504355618439
72029,23,72029,0.0406215243866933,0.0525369945761128,7.21706698654485,7.72678188614246
72029,24,72029,0.0406215243866933,0.0525369945761128,7.21022279500725,7.71349538973614
72029,25,72029,0.0411001149387266,0.0529158938688544,7.18118226033663,7.70373334311911
72030,1,72030,0.0377484337434298,0.0416786680859366,9.7020035935636,10.7174555349516
72030,2,72030,0.0430606917018443,0.0493790145317783,8.64933219140456,9.46977121556113
72030,3,72030,0.0413522049439338,0.0495472192334056,8.14767731034475,8.86802703090886
72030,4,72030,0.0413522049439338,0.0495472192334056,7.88925609520118,8.49991419340599
72030,5,72030,0.0441808871113099,0.0474250812403079,7.71461043136363,8.30315980699999
72030,6,72030,0.0425050052437225,0.0488005945543893,7.66251346119791,8.30673316731454
72030,7,72030,0.0436088067340211,0.0483444118889992,7.57983816200513,8.20119945407883
72030,8,72030,0.0433319699765011,0.0484488534994632,7.56388338717597,8.17611888047207
72030,9,72030,0.0421843166454776,0.0457841214508044,7.4621043942484,8.06857367275894
72030,10,72030,0.0421843166454776,0.0457841214508044,7.38849938862123,7.98929043831227
72030,11,72030,0.0412673329035805,0.0477931229939581,7.40036891523123,7.96534413832648
72030,12,72030,0.0407455158193766,0.0500379511649543,7.48705798722184,8.03348088206266
72030,13,72030,0.0407455158193766,0.0500379511649543,7.42730299027085,7.96836092217447
72030,14,72030,0.0411353967382711,0.0500522371076267,7.40893470858549,7.96265106921932
72030,15,72030,0.040578113921685,0.0504578749089585,7.39063103763476,7.93525635821354
72030,16,72030,0.0409396477780784,0.0487238017972648,7.34333334570762,7.87743908584233
72030,17,72030,0.0412266536736273,0.0506744975525284,7.29086168338457,7.81696410539653
72030,18,72030,0.0412266536736273,0.0506744975525284,7.24952640313146,7.77522729610419
72030,19,72030,0.041170685103318,0.0525597759022336,7.22739193256732,7.77893679762965
72030,20,72030,0.0424796125789369,0.0518659057289254,7.19106731957855,7.73493191945816
72030,21,72030,0.0414091509631044,0.053809277761466,7.22854043535267,7.79571890794854
72030,22,72030,0.042437853842926,0.0549311226139713,7.19870123475422,7.76491397005466
72030,23,72030,0.0419892654431043,0.0548982268149678,7.2513724846645,7.83905602664716
72030,24,72030,0.0424311560173615,0.055430689612189,7.23301483537767,7.78743039339688
72030,25,72030,0.0433229325580695,0.0541499026351802,7.18497087603881,7.74850911950526
72031,1,72031,NA,NA,8.25578417722376,9.04465961470685
72031,2,72031,0.0450342059272162,0.0501950965343501,7.93703472682357,8.73859476856568
72031,3,72031,0.0470810100563653,0.0481292975481991,7.7299799839924,8.55626389205425
72031,4,72031,0.0464800247225105,0.041391173184446,7.51008531753379,8.33794412166376
72031,5,72031,0.0433428842839838,0.0470096637231309,7.4643406685423,8.22625119712841
72031,6,72031,0.0433428842839838,0.0470096637231309,7.35182271113844,8.11988692300608
72031,7,72031,0.0418346029818614,0.048468260540648,7.41801308755796,8.06420775177477
72031,8,72031,0.0411535747754564,0.0473366617981961,7.43816066270127,8.0890386506479
72031,9,72031,0.0404243729591827,0.0506087679275853,7.55015186594436,8.17851314542554
72031,10,72031,0.0404243729591827,0.0506087679275853,7.44635418627625,8.00658253736646
72031,11,72031,0.0404243729591827,0.0506087679275853,7.38789349965818,7.93686652114477
72031,12,72031,0.040113230267799,0.0505181255162196,7.39194186157,7.94382729727587
72031,13,72031,0.0410309768669613,0.0512471516785976,7.38942963495237,7.93038380282153
72031,14,72031,0.043043725517488,0.0489758528202382,7.30009482679657,7.874484410054
72031,15,72031,0.0422352725911989,0.0469899568465978,7.25873013675299,7.82215742460708
72031,16,72031,0.0407391469677477,0.050149396299558,7.31958689502867,7.89844600626859
72031,17,72031,0.0407391469677477,0.050149396299558,7.30375607620023,7.87616304024381
72031,18,72031,0.041656669017416,0.0494501094504393,7.26731847096407,7.8348440240841
72031,19,72031,0.0416576890469851,0.0494233518584256,7.27037360100597,7.8360982492991
72031,20,72031,0.0405048948109869,0.0513605913951648,7.257654432588,7.83762102426887
72031,21,72031,0.0399920305279721,0.0518859761644709,7.20212148872548,7.80420000843057
72031,22,72031,0.0399920305279721,0.0518859761644709,7.19978809096059,7.78317312805409
72031,23,72031,0.0396532835400875,0.0535152138604992,7.17616391197583,7.76971673611042
72031,24,72031,0.0393641012844844,0.0535932514640052,7.16907705597088,7.76243642246965
72031,25,72031,0.0396585028124463,0.0547743194064763,7.12943742650725,7.72248820703167
72033,1,72033,0.0491278141855144,0.0460634985620482,8.46417847030274,9.11284385540289
72033,2,72033,0.0491278141855144,0.0460634985620482,7.86482742296117,8.67268290046331
72033,3,72033,0.0470810100563653,0.0481292975481991,7.7299799839924,8.55626389205425
72033,4,72033,0.0464800247225105,0.041391173184446,7.51008531753379,8.33794412166376
72033,5,72033,0.0464800247225105,0.041391173184446,7.40528149163783,8.22699499446917
72033,6,72033,0.0464800247225105,0.041391173184446,7.25046105756064,7.87576098823839
72033,7,72033,0.0442971269777403,0.0414630469098186,7.32652189502775,7.96220765576074
72033,8,72033,0.0422239941758729,0.0459434645956921,7.27302247822437,7.87464690063438
72033,9,72033,0.0411535747754564,0.0473366617981961,7.33483765270357,7.90668258836073
72033,10,72033,0.0406938114401211,0.047700514203691,7.31730542580708,7.91441271059155
72033,11,72033,0.0432518929316348,0.0453047203151053,7.20696856973696,7.86118458443796
72033,12,72033,0.0432518929316348,0.0453047203151053,7.20128401399481,7.78607597541222
72033,13,72033,0.0438208992348157,0.0466130137220515,7.21120488014028,7.7848832718358
72033,14,72033,0.0438208992348157,0.0466130137220515,7.19945615399496,7.76661150868663
72033,15,72033,0.043043725517488,0.0489758528202382,7.28439645019579,7.8518410550091
72033,16,72033,0.0439185626171199,0.0482561086784908,7.25160896282262,7.81552525745968
72033,17,72033,0.0431045776763862,0.0464956827144659,7.21555825681849,7.76848869554062
72033,18,72033,0.0431045776763862,0.0464956827144659,7.21526204443282,7.7501071789798
72033,19,72033,0.0429942985806165,0.0466941304412185,7.22490861708545,7.75738162577248
72033,20,72033,0.0416576890469851,0.0494233518584256,7.2670964973476,7.81421105751998
72033,21,72033,0.0410337808627028,0.0501129115814681,7.20415172346195,7.78233637772999
72033,22,72033,0.0399920305279721,0.0518859761644709,7.19978809096059,7.78317312805409
72033,23,72033,0.040284130515489,0.0533064212354405,7.15844884001389,7.74182024251947
72033,24,72033,0.0399599012056973,0.0533960584292277,7.15080585361452,7.73382348939017
72033,25,72033,0.0396585028124463,0.0547743194064763,7.12943742650725,7.72248820703167
72034,1,72034,NA,NA,8.25723836907383,8.84148717516799
72034,2,72034,0.0379352314281127,0.0498836286366599,8.04302476080035,8.63091301283698
72034,3,72034,0.0368683546007425,0.052093138223688,7.92682916476741,8.54786988592598
72034,4,72034,0.0359624841765992,0.0437724245191897,7.61521114758957,8.24055647986362
72034,5,72034,0.0390651005475146,0.0470991586337973,7.59059914352649,8.20005025831699
72034,6,72034,0.0417854671606992,0.0458910603592407,7.46747773999563,8.07091531743063
72034,7,72034,0.0417663808724796,0.0464218008264085,7.48628988728944,8.10267069538695
72034,8,72034,0.0406471068861831,0.0489137057568053,7.48724859549827,8.03998994157753
72034,9,72034,0.0402847727433388,0.0480093260479467,7.51519443338475,8.06317989584665
72034,10,72034,0.0398141493342503,0.0504795570097216,7.59804629047887,8.14241625472462
72034,11,72034,0.0398141493342503,0.0504795570097216,7.52889021965624,8.07206838743314
72034,12,72034,0.0392775346947492,0.0509235903811105,7.49576988684354,8.02654492902941
72034,13,72034,0.0401730146484551,0.0504817638521048,7.45950796340231,7.99817118445272
72034,14,72034,0.040578113921685,0.0504578749089585,7.44116204138828,7.99102854310584
72034,15,72034,0.0400655416389635,0.0507538924108005,7.50396659474083,8.0749179637641
72034,16,72034,0.0389381290297363,0.0531931308301803,7.54234747378986,8.13566687821911
72034,17,72034,0.0404831554086363,0.052410778983455,7.47227176450718,8.0572707661106
72034,18,72034,0.0411296505036122,0.0532318229694512,7.44755239289164,7.99883391450915
72034,19,72034,0.0411296505036122,0.0532318229694512,7.40511253944087,7.94798452521122
72034,20,72034,0.0413548316690328,0.0545731005813043,7.36751432472896,7.89680186488441
72034,21,72034,0.0415727884682421,0.0530920907966172,7.32602913276341,7.85796392362351
72034,22,72034,0.0417053114818905,0.0524081312846098,7.23531576491987,7.73870176414794
72034,23,72034,0.0417053114818905,0.0524081312846098,7.23058705427134,7.72745770839699
72034,24,72034,0.0417053114818905,0.0524081312846098,7.20111333824598,7.69321374302723
72034,25,72034,0.042129712679164,0.0527934737419266,7.17287836461121,7.6842978102039
72035,1,72035,0.0339314629684036,0.0638651353391859,8.92692334658171,9.65776358566832
72035,2,72035,0.0349903125149729,0.0670532700215539,8.89828086085799,9.65822464695348
72035,3,72035,0.0352607009344395,0.0628030626179412,8.44678028904363,9.07069719573153
72035,4,72035,0.0352607009344395,0.0628030626179412,8.085816853773,8.61584763852341
72035,5,72035,0.0349832115329073,0.0538850462410043,7.82863270792159,8.36168729251307
72035,6,72035,0.0355736155119485,0.0530847627201352,7.77808892663051,8.30752420922152
72035,7,72035,0.0336916404449205,0.0583878406471326,7.86167033345855,8.41868267864288
72035,8,72035,0.0348315417287008,0.0570575067207205,7.8085638359808,8.38010978238867
72035,9,72035,0.0348315417287008,0.0570575067207205,7.70680965186355,8.27234372842436
72035,10,72035,0.0370609657142931,0.0550576517882572,7.61483388073635,8.1761537138523
72035,11,72035,0.0383178528194001,0.0552822861426309,7.59202553654914,8.15189623983492
72035,12,72035,0.0389894881301822,0.0547735671818029,7.55992911462321,8.14647216317199
72035,13,72035,0.0388766650041131,0.0535831218094514,7.55756483725815,8.13296764324678
72035,14,72035,0.0397309274358972,0.0529564865388344,7.5159659973425,8.09413399064053
72035,15,72035,0.038548992672136,0.0549199833365789,7.48824905120747,8.08079974832019
72035,16,72035,0.038217969927435,0.0548761347006021,7.53388972100865,8.15004469226721
72035,17,72035,0.038217969927435,0.0548761347006021,7.46763226922042,8.09586478697854
72035,18,72035,0.0386094869807771,0.0538908497251271,7.37497763379942,7.94452798997264
72035,19,72035,0.0383359772778491,0.055496610179616,7.33820132793943,7.91757671856993
72035,20,72035,0.0383359772778491,0.055496610179616,7.29188722014645,7.86681923136362
72035,21,72035,0.0381072729049899,0.0554626855057332,7.27806437031405,7.84666646713356
72035,22,72035,0.038505649635535,0.0539322543363559,7.245678544847,7.79473015190968
72035,23,72035,0.039154145808836,0.0545435821480946,7.23261984211177,7.75959090679855
72035,24,72035,0.0403021147540558,0.053889295697155,7.18821625571738,7.70683244732176
72035,25,72035,0.0403021147540558,0.053889295697155,7.15994203103085,7.68307317752959
72036,1,72036,0.0360491620615414,0.0702414047039216,10.4059869327368,11.4985488285096
72036,2,72036,0.0349903125149729,0.0670532700215539,8.89828086085799,9.65822464695348
72036,3,72036,0.0352607009344395,0.0628030626179412,8.44678028904363,9.07069719573153
72036,4,72036,0.0349832115329073,0.0538850462410043,8.06830253889281,8.66799686612243
72036,5,72036,0.0349832115329073,0.0538850462410043,7.82863270792159,8.36168729251307
72036,6,72036,0.0328429222482819,0.0600886830492269,7.92902496280638,8.48168130200367
72036,7,72036,0.0336916404449205,0.0583878406471326,7.86167033345855,8.41868267864288
72036,8,72036,0.0348315417287008,0.0570575067207205,7.8085638359808,8.38010978238867
72036,9,72036,0.0370609657142931,0.0550576517882572,7.70011031165973,8.26568252927376
72036,10,72036,0.0370609657142931,0.0550576517882572,7.61483388073635,8.1761537138523
72036,11,72036,0.0383178528194001,0.0552822861426309,7.59202553654914,8.15189623983492
72036,12,72036,0.0389894881301822,0.0547735671818029,7.55992911462321,8.14647216317199
72036,13,72036,0.0388766650041131,0.0535831218094514,7.55756483725815,8.13296764324678
72036,14,72036,0.0384631657742966,0.0536433701947389,7.61041662352251,8.20849237489735
72036,15,72036,0.0392835233443905,0.0530603031460705,7.56734092742508,8.16804864003295
72036,16,72036,0.038217969927435,0.0548761347006021,7.53388972100865,8.15004469226721
72036,17,72036,0.038217969927435,0.0548761347006021,7.46763226922042,8.09586478697854
72036,18,72036,0.0386094869807771,0.0538908497251271,7.37497763379942,7.94452798997264
72036,19,72036,0.0383359772778491,0.055496610179616,7.33820132793943,7.91757671856993
72036,20,72036,0.0390707478455198,0.0560878379784263,7.32174738371973,7.87859974503229
72036,21,72036,0.0388139286840598,0.0560229520198253,7.30672372653127,7.85699777569091
72036,22,72036,0.0400402232119113,0.0552563678676926,7.25205606957126,7.79728494185143
72036,23,72036,0.0400402232119113,0.0552563678676926,7.21689569500677,7.75426820170156
72036,24,72036,0.0403021147540558,0.053889295697155,7.18821625571738,7.70683244732176
72036,25,72036,0.0407731252623084,0.0541857568749543,7.15925250280923,7.69728903819607
72038,1,72038,0.0450342059272162,0.0501950965343501,8.53782723830422,9.55704604061877
72038,2,72038,0.0450342059272162,0.0501950965343501,7.93703472682357,8.73859476856568
72038,3,72038,0.0470810100563653,0.0481292975481991,7.7299799839924,8.55626389205425
72038,4,72038,0.0464800247225105,0.041391173184446,7.51008531753379,8.33794412166376
72038,5,72038,0.0464800247225105,0.041391173184446,7.40528149163783,8.22699499446917
72038,6,72038,0.0433428842839838,0.0470096637231309,7.35182271113844,8.11988692300608
72038,7,72038,0.0469060001016326,0.0433145635975061,7.19617105340144,7.89629930460613
72038,8,72038,0.0469060001016326,0.0433145635975061,7.09809261967933,7.72752432840621
72038,9,72038,0.0450552463802564,0.0451459109663742,7.17153989802647,7.7986475584247
72038,10,72038,0.0437686629061537,0.0487309815003096,7.30754926204213,7.93381895002876
72038,11,72038,0.0430161342608136,0.0478494423235129,7.33402032140604,7.95497999149204
72038,12,72038,0.0430161342608136,0.0478494423235129,7.28489099603512,7.87255609615488
72038,13,72038,0.0424515895016242,0.0480754630249738,7.29794045546593,7.88491256795742
72038,14,72038,0.0424515895016242,0.0480754630249738,7.28160655792204,7.85990856821833
72038,15,72038,0.0406346070624404,0.0517582397506883,7.34373340044541,7.92064416766287
72038,16,72038,0.0398768306279222,0.0524862859282679,7.26969983230868,7.86322411988936
72038,17,72038,0.03858424270118,0.0546525908433718,7.26083101008402,7.85959447672614
72038,18,72038,0.0393372201595706,0.0548392654690831,7.26043233664264,7.8531696868979
72038,19,72038,0.0389667575287663,0.052860103443448,7.22657991914214,7.82453869958241
72038,20,72038,0.0389667575287663,0.052860103443448,7.22381041671064,7.80341574747945
72038,21,72038,0.0398801026010778,0.0520733410312857,7.19151984493922,7.78280952321218
72038,22,72038,0.0395271794218811,0.05379269577914,7.16909111088403,7.77074796922348
72038,23,72038,0.0396532835400875,0.0535152138604992,7.17616391197583,7.76971673611042
72038,24,72038,0.0393641012844844,0.0535932514640052,7.16907705597088,7.76243642246965
72038,25,72038,0.0393641012844844,0.0535932514640052,7.11392701465434,7.71958267466537
72047,1,72047,NA,NA,8.93059013300922,9.46424103201319
72047,2,72047,0.0336424117110367,0.0450214587985685,8.87166485484292,9.30554535694684
72047,3,72047,0.0336424117110367,0.0450214587985685,8.85580294232461,9.27469908578368
72047,4,72047,0.0336424117110367,0.0450214587985685,8.7896320551816,9.31263902813065
72047,5,72047,0.0357310803024443,0.047174742445015,8.04064421856608,8.69731630914229
72047,6,72047,0.0357310803024443,0.047174742445015,7.83644775048954,8.47993877557316
72047,7,72047,0.0357310803024443,0.047174742445015,7.69554211177051,8.37221182651774
72047,8,72047,0.0357310803024443,0.047174742445015,7.35680472578224,7.8951399774877
72047,9,72047,0.0353771573524725,0.0514718011433982,7.36906752635696,7.87749686703315
72047,10,72047,0.0353771573524725,0.0514718011433982,7.40065848992788,7.91513358391409
72047,11,72047,0.0353771573524725,0.0514718011433982,7.44463872019109,7.97488319660538
72047,12,72047,0.0316591627488009,0.0528522142843431,7.46587225736361,8.0181563854252
72047,13,72047,0.0291481630817682,0.0506390141009014,7.36618804408026,7.89085512886888
72047,14,72047,0.0284471551000949,0.048516800693482,7.30543367240436,7.80795374989018
72047,15,72047,0.0294200265537037,0.0530930054490802,7.25793288707336,7.75095919802789
72047,16,72047,0.0295289555056031,0.0519609474723682,7.16419541152598,7.67218823094509
72047,17,72047,0.0294303383020399,0.0512875233167436,7.12917465600827,7.62469148637334
72047,18,72047,0.029465795607341,0.0511372349486802,7.09333741514941,7.56771398993564
72047,19,72047,0.029465795607341,0.0511372349486802,7.20879926866508,7.69610687699278
72047,20,72047,0.0278298041888929,0.0523106066098352,7.23900364706849,7.72625782844632
72047,21,72047,0.0278298041888929,0.0523106066098352,7.24786952833516,7.73779615808601
72047,22,72047,0.0249188891675107,0.0531056986106716,7.2854151630036,7.79038298093377
72047,23,72047,0.0249188891675107,0.0531056986106716,7.2445228811281,7.78505890072093
72047,24,72047,0.0249188891675107,0.0531056986106716,7.27911679129282,7.82458627598102
72047,25,72047,0.026442557913172,0.0545325673667758,7.25219983121057,7.79948522505808
72049,1,72049,NA,NA,9.57864951570566,10.5285425187944
72049,2,72049,0.020505178937786,0.0569934537071777,9.01852350867302,9.63518659777304
72049,3,72049,0.020505178937786,0.0569934537071777,8.8703987172351,9.52618512316435
72049,4,72049,0.0275872451951577,0.0585296861236708,8.75041243988075,9.37447885330533
72049,5,72049,0.0275872451951577,0.0585296861236708,8.02997606083589,8.53413851891119
72049,6,72049,0.0333003577504739,0.0629047882291231,7.80363126497749,8.30730212665588
72049,7,72049,0.0297513094162652,0.057625144513626,7.62794750073668,8.1039293670559
72049,8,72049,0.0297513094162652,0.057625144513626,7.56882255904517,8.06837940809609
